,welch_2,welch_10,welch_15,welch_20,welch_25,welch_30,welch_35
846,1.3442612618325304e-12,2.827561110781201e-12,5.622757606337043e-12,1.4112593107019044e-11,1.868151604390543e-11,3.395468810426034e-12,2.0956781531427883e-12
847,1.3478712423481368e-12,2.730675013034062e-12,5.660367724527773e-12,1.3657024174002635e-11,1.8133866634062373e-11,3.469624740989727e-12,2.367054804449533e-12
848,1.3395685034742257e-12,2.817281468098944e-12,5.5843094806296206e-12,1.3919365194472172e-11,1.8589003668536105e-11,3.835529343175069e-12,1.9295667584599994e-12
849,1.3504659312775602e-12,2.8074596025122307e-12,5.685822736389058e-12,1.4314277703137248e-11,1.7572315609546866e-11,3.2138685308314463e-12,2.809570640580591e-12
850,1.3373951099841459e-12,2.7959706984123773e-12,5.650072578123874e-12,1.3932076591527579e-11,1.8498101051931013e-11,3.812376595701927e-12,1.8222199641230397e-12
851,1.3456035336839114e-12,2.787897828730248e-12,5.6075779188004e-12,1.3846868398844546e-11,1.754696021712978e-11,3.5405723769627682e-12,1.8887420579131614e-12
852,1.3390007340227432e-12,2.7664903413893274e-12,5.5315956946150255e-12,1.383194530974743e-11,1.9079953118388192e-11,3.5055335418641115e-12,1.888996833590713e-12
853,1.341536606387777e-12,2.7686403276996958e-12,5.694076643625861e-12,1.4372206487487208e-11,1.8039043142660722e-11,3.4758265469721455e-12,2.350026397172053e-12
854,1.3335562260901952e-12,2.806055425227528e-12,5.54225191303337e-12,1.3425162168430799e-11,1.8174339658331518e-11,3.639585044168068e-12,2.314076867795718e-12
855,1.3431264745648922e-12,2.7946147095782275e-12,5.658031668149434e-12,1.4024651127789713e-11,1.806576843663895e-11,3.3935968554525563e-12,1.8713631830094566e-12
856,1.3346530942210569e-12,2.794309895642279e-12,5.545610438958762e-12,1.3982336928670721e-11,1.852735660340456e-11,3.8147726492363045e-12,1.9251772729749485e-12
857,1.3408677677584542e-12,2.7713823367466295e-12,5.58153287681443e-12,1.4041900705105374e-11,1.802846340955264e-11,3.0317045241621717e-12,1.801654617556385e-12
858,1.3338885847227975e-12,2.7473774977717783e-12,5.681350721793969e-12,1.3626979244973535e-11,1.8012217274436198e-11,4.194876645907417e-12,2.033154669878414e-12
859,1.3314658391660159e-12,2.7369288492683227e-12,5.519637428564755e-12,1.4140544290067793e-11,1.7687638368213642e-11,3.573973475227175e-12,2.281936900674175e-12
860,1.3344302619892717e-12,2.8005142953072136e-12,5.587891555822559e-12,1.360306007052417e-11,1.846536244346737e-11,3.305476053765191e-12,2.4734300836894285e-12
861,1.331492137321553e-12,2.7838624375802337e-12,5.5812637963670916e-12,1.3951140449210495e-11,1.808788789597565e-11,3.5866295836393827e-12,1.7120879969740597e-12
862,1.3341623453053255e-12,2.775512177294279e-12,5.617521060782858e-12,1.3994671792703293e-11,1.8480130382643377e-11,3.1786950731743362e-12,2.172116909746516e-12
863,1.3283761004297963e-12,2.753493261720088e-12,5.598754551992137e-12,1.3654809529532364e-11,1.7489768770755425e-11,3.968077517667761e-12,1.7787488733147352e-12
864,1.3322494615838787e-12,2.7318582165455e-12,5.498610023917083e-12,1.3970258814020138e-11,1.8450179118226306e-11,2.6943956239804173e-12,2.6381513354402326e-12
865,1.3215162421115639e-12,2.7709325699545893e-12,5.529781311434545e-12,1.3981032878250108e-11,1.7993463523754982e-11,3.645471336701402e-12,2.1124983011531358e-12
866,1.3358781214712946e-12,2.7872777076510403e-12,5.625647839312689e-12,1.3493461891981906e-11,1.791824219639327e-11,3.861995282823505e-12,2.0581738574960817e-12
867,1.3217716838654981e-12,2.7348173608086394e-12,5.543448609477447e-12,1.3822315917188267e-11,1.782826128848566e-11,3.4123577462064897e-12,1.951864345396293e-12
868,1.3307496672869955e-12,2.783262686521636e-12,5.495013295292056e-12,1.3978579815548612e-11,1.8141424966986724e-11,3.684636899369028e-12,1.9543573031929105e-12
869,1.319351301660553e-12,2.7417921018818373e-12,5.6812072065800705e-12,1.3318204083751494e-11,1.8209394586205038e-11,3.1258160465695704e-12,1.7709066572721917e-12
870,1.3290508895805642e-12,2.696478040728517e-12,5.346732830835499e-12,1.427110115919686e-11,1.8048543319924342e-11,4.069303383209136e-12,2.813876101057299e-12
871,1.319610761065844e-12,2.7867198100929314e-12,5.663922396867018e-12,1.369598438997782e-11,1.79955661930639e-11,3.495446337773534e-12,1.7921317629810824e-12
872,1.3261192185221103e-12,2.7598597106832963e-12,5.503186270406671e-12,1.3441862617268357e-11,1.8155754109129757e-11,3.1049630023868457e-12,1.612693476983743e-12
873,1.3199062376242772e-12,2.7566801967403615e-12,5.544638410186559e-12,1.405490777688134e-11,1.7375212521156745e-11,3.4109810788910704e-12,2.3309441082183404e-12
874,1.3197167078285586e-12,2.7364970653382633e-12,5.487741099201643e-12,1.3745743112426753e-11,1.8240951642493557e-11,3.771673056066954e-12,1.698647576395623e-12
875,1.3216126696944538e-12,2.7137820633029966e-12,5.593815998158973e-12,1.3739240922905205e-11,1.747495150651048e-11,3.62731850858253e-12,2.1867449366846993e-12
876,1.3187900665967359e-12,2.7457717176974275e-12,5.499743750754635e-12,1.3607904483138472e-11,1.810986824841344e-11,3.376026052596094e-12,2.620403006344557e-12
877,1.3185650197963359e-12,2.74878802581788e-12,5.471800275183231e-12,1.3732646910095016e-11,1.7767912188435447e-11,3.3558000563797524e-12,1.949578524113207e-12
878,1.315942347879204e-12,2.7527753098355584e-12,5.600267765228451e-12,1.3938417243160969e-11,1.8064496316893256e-11,3.929838797972965e-12,1.5484418521727008e-12
879,1.321013858215466e-12,2.7364126985645876e-12,5.4226775592641776e-12,1.3395912304928747e-11,1.8131569237187052e-11,3.3603147015682772e-12,2.487938892646852e-12
880,1.3125107363946262e-12,2.7081218543038767e-12,5.5883914998396835e-12,1.368434524173108e-11,1.7973625684278443e-11,2.980571669170321e-12,1.931715348274431e-12
881,1.3149436015417493e-12,2.717389334480926e-12,5.479383654857009e-12,1.3816779158101584e-11,1.7543831584268004e-11,3.725772147900371e-12,2.3394519917248735e-12
882,1.3128989113767822e-12,2.739643764110086e-12,5.4390241309375436e-12,1.3720054464675764e-11,1.807659786099056e-11,3.179874915441234e-12,2.0255801241949533e-12
883,1.3226731525776915e-12,2.7582125466143272e-12,5.522323069882785e-12,1.3532825984716029e-11,1.764927439613482e-11,4.0802997274699885e-12,2.0632818804626615e-12
884,1.3051955769208422e-12,2.7291696414209895e-12,5.598771360218144e-12,1.3452030075657887e-11,1.8071692447847248e-11,2.845353075210443e-12,1.4683192398704348e-12
885,1.3147766194383785e-12,2.7383381015537093e-12,5.3738054865797114e-12,1.3765865353725309e-11,1.713559211403933e-11,3.6351451853701177e-12,2.172414969155726e-12
886,1.309265086809942e-12,2.6916308517477514e-12,5.5264765353924445e-12,1.3853885363841252e-11,1.8518925930109986e-11,3.785432212189987e-12,2.3514624843135904e-12
887,1.3138089902637058e-12,2.724694487341905e-12,5.484261758575554e-12,1.3561153984819751e-11,1.7788828078480036e-11,3.2395859719904754e-12,1.9527281670063803e-12
888,1.305444226299859e-12,2.726118188718454e-12,5.524809334689919e-12,1.3435804034890209e-11,1.7771337796610305e-11,3.4861407101207555e-12,1.7962980155133257e-12
889,1.314707968438616e-12,2.7540890932845054e-12,5.35861380421277e-12,1.3780888590083233e-11,1.7801491379419518e-11,3.1983029531565583e-12,2.1252597088241976e-12
890,1.3072333401440535e-12,2.687384565306025e-12,5.574109136427227e-12,1.3894872335151308e-11,1.7696921797957372e-11,3.849733447615757e-12,1.6764296771291227e-12
891,1.3055312180846058e-12,2.7366967021272795e-12,5.427926041324605e-12,1.3243740559275015e-11,1.7784798360962342e-11,3.488300464949513e-12,2.142628203082719e-12
892,1.3089244558631929e-12,2.6794982789376134e-12,5.534277350511869e-12,1.3557701814922312e-11,1.728842443574707e-11,3.225753176634792e-12,2.7316988010631176e-12
893,1.309862831725577e-12,2.704626579926992e-12,5.376825310464989e-12,1.3736194347389322e-11,1.805812079462879e-11,3.729879122083093e-12,1.697317626331798e-12
894,1.3020594642000033e-12,2.7618793377752467e-12,5.539647687086816e-12,1.35748440288551e-11,1.7686396046225343e-11,3.2811244009994686e-12,2.0400848263422523e-12
895,1.3043753302430204e-12,2.693018844596575e-12,5.416768491701468e-12,1.3480803459218728e-11,1.773733584480052e-11,3.536243133835695e-12,2.004069401499259e-12
896,1.3053666781912531e-12,2.7506261763826338e-12,5.517610434024507e-12,1.348496335409905e-11,1.7934506591926197e-11,3.2696241581846484e-12,2.0395265405529196e-12
897,1.302682896435284e-12,2.665273370628171e-12,5.368595254177281e-12,1.3573040428607874e-11,1.778545127375279e-11,3.1099000768858542e-12,2.2222889752815274e-12
898,1.3078825333265072e-12,2.685928002748558e-12,5.508935876717487e-12,1.3871419054504268e-11,1.775207576824081e-11,3.840626993211054e-12,2.318520384181135e-12
899,1.298878118993283e-12,2.739993566291875e-12,5.376583591085561e-12,1.3288542308988578e-11,1.756760992009373e-11,3.207414048941468e-12,1.5679057703407415e-12
900,1.301392930381625e-12,2.678120479199151e-12,5.4866678967664864e-12,1.3260486655574874e-11,1.7143451719747458e-11,3.71973424121857e-12,2.06081527921538e-12
901,1.2989015972867557e-12,2.748058305770952e-12,5.408998055341885e-12,1.3950431653549172e-11,1.809587571213461e-11,3.486160093535296e-12,1.679827870666951e-12
902,1.3020058677363145e-12,2.6628272087928845e-12,5.467945522220002e-12,1.343421894013298e-11,1.7525807327434078e-11,3.425673874485818e-12,2.2788732867322934e-12
903,1.2987019180804353e-12,2.706924316513884e-12,5.43871051656207e-12,1.3426557751822454e-11,1.7872128267766248e-11,3.502764682760663e-12,2.2628754566090127e-12
904,1.3034876957320261e-12,2.6895730422350936e-12,5.431595856783279e-12,1.376460405487361e-11,1.722230173984766e-11,3.264970641128421e-12,1.794436739519292e-12
905,1.2937176350137771e-12,2.6979124064550056e-12,5.443751327087631e-12,1.3281613250049719e-11,1.8066406405411472e-11,3.5121614553541926e-12,1.8114431259274221e-12
906,1.3012926660830287e-12,2.7449139850054407e-12,5.529580702957835e-12,1.3593918144714574e-11,1.7830651432479837e-11,3.2688708048641464e-12,2.058628162592897e-12
907,1.29410343650752e-12,2.6715692785747063e-12,5.232833374492683e-12,1.3478996955114625e-11,1.7245455700687787e-11,3.3388918152272476e-12,1.949628670150803e-12
908,1.2989938350738077e-12,2.689333434218749e-12,5.609646125194203e-12,1.344221242619576e-11,1.7455129652263856e-11,3.65766369386964e-12,2.3542111670134526e-12
909,1.2954037708910272e-12,2.6784345451886908e-12,5.3453223666795e-12,1.3468659608732353e-11,1.7459209124911248e-11,3.360325612084277e-12,2.3117068878349963e-12
910,1.2943741331528793e-12,2.6760174949178927e-12,5.441376912053223e-12,1.3365658711058067e-11,1.7655384440770138e-11,3.457404910966389e-12,1.6900215791591497e-12
911,1.2969298860558716e-12,2.7290933023363146e-12,5.375531001853232e-12,1.3533822355546235e-11,1.811605080129098e-11,3.474451051329548e-12,1.9235717699310706e-12
912,1.2948162359260778e-12,2.667605490486731e-12,5.4373172027438786e-12,1.3620611461126913e-11,1.7214106047116867e-11,3.2252641559799434e-12,1.972964904589864e-12
913,1.2926062166341575e-12,2.678030709870096e-12,5.428851816454148e-12,1.3095836137928505e-11,1.7712153393903658e-11,3.5428629141391018e-12,2.392306413536373e-12
914,1.2910173258380795e-12,2.6889055481248296e-12,5.374117794850447e-12,1.3556722019180728e-11,1.738597713980255e-11,3.21385404575963e-12,1.8394438014582223e-12
915,1.2975986693175128e-12,2.669406313654787e-12,5.4004982624049656e-12,1.3894294311352439e-11,1.8157130609236748e-11,3.3670628714944688e-12,2.093554265221752e-12
916,1.2901079042445837e-12,2.7278475778730864e-12,5.409792324349402e-12,1.3027127565579118e-11,1.72354374106984e-11,3.6633555100212875e-12,1.7221158777016116e-12
917,1.289786552459731e-12,2.6814063451310722e-12,5.45375044311342e-12,1.3387549116291547e-11,1.7159498292650093e-11,3.257077965529384e-12,1.7089126600368698e-12
918,1.2951118577364837e-12,2.681984528390384e-12,5.320355348932274e-12,1.3654133123239087e-11,1.7396550397585025e-11,3.718321925982532e-12,2.0875456548825954e-12
919,1.2887343815404793e-12,2.662486495240895e-12,5.412821898930992e-12,1.3500043093839502e-11,1.7946202046273235e-11,3.0393614558430674e-12,2.574603381707132e-12
920,1.2909300229721747e-12,2.653677022685331e-12,5.466269620255799e-12,1.3233666979837968e-11,1.776672894514143e-11,3.758504715216033e-12,1.5479275194801727e-12
921,1.2876975435352988e-12,2.6861430158548004e-12,5.337618966176032e-12,1.3540729484355503e-11,1.7339204811690665e-11,3.2206174851202166e-12,2.06979128763259e-12
922,1.2897230547115424e-12,2.6906278167037963e-12,5.405604992087615e-12,1.3041432370811133e-11,1.70023951399347e-11,3.3384748429773533e-12,2.0095543634311846e-12
923,1.2883060814529704e-12,2.6854732284386978e-12,5.411455946658003e-12,1.3777779260176125e-11,1.8150036913434342e-11,3.5596359994450507e-12,1.7309862575943882e-12
924,1.2897983105711661e-12,2.679822338804276e-12,5.395645602841917e-12,1.3162719357470128e-11,1.744446440644522e-11,3.147570943829633e-12,2.5073881990522203e-12
925,1.2886726184572183e-12,2.647532384912409e-12,5.423950780279867e-12,1.3099636724716997e-11,1.7495789936144604e-11,3.801674219049201e-12,2.3301346448214464e-12
926,1.285437272630304e-12,2.692052311974783e-12,5.263439361019576e-12,1.3866257668758074e-11,1.6578057135830135e-11,3.1760992704164385e-12,1.6568583960070622e-12
927,1.2852522047276909e-12,2.652609996751229e-12,5.441347842278675e-12,1.3362705009293869e-11,1.824811594158043e-11,3.5381626328277614e-12,1.893148093250749e-12
928,1.286841334270148e-12,2.716803997566508e-12,5.346483039313572e-12,1.3165897779776882e-11,1.739913846353289e-11,3.1352155821819503e-12,2.109788891131265e-12
929,1.2870788689688036e-12,2.661849955664026e-12,5.3986515847504706e-12,1.3438848840478179e-11,1.7691880270462843e-11,3.4055393396160513e-12,1.85701211368486e-12
930,1.2861379703350223e-12,2.6459557695113583e-12,5.434425983059832e-12,1.3402774565927995e-11,1.7198287309387087e-11,3.1977665624873266e-12,2.3677149632956034e-12
931,1.285000602525846e-12,2.6593800217547963e-12,5.354155938013531e-12,1.3308324478661294e-11,1.733428719214465e-11,3.3735235237716747e-12,1.7910511455991142e-12
932,1.2827299353699432e-12,2.6556042702490362e-12,5.325925372310839e-12,1.3493059201404122e-11,1.755909990422063e-11,3.3855598116785812e-12,1.82173014118575e-12
933,1.2847107314679067e-12,2.682919817688947e-12,5.3762801351926325e-12,1.319831509609596e-11,1.7476292431528005e-11,3.5343395677997206e-12,1.643581608875138e-12
934,1.2848431397622701e-12,2.698963555265953e-12,5.350981663538639e-12,1.346133657647667e-11,1.7040072933618058e-11,3.605930355195325e-12,2.1774287104089104e-12
935,1.281239844111874e-12,2.6442284331096632e-12,5.383619392091688e-12,1.3446381982271025e-11,1.7486901128315714e-11,3.381518212173571e-12,2.167335840857436e-12
936,1.2824401408882104e-12,2.665525351935202e-12,5.3654299951517095e-12,1.3167991409136099e-11,1.7335418969021243e-11,3.4227936145153455e-12,2.0866118513551492e-12
937,1.282116143201923e-12,2.6545685869643057e-12,5.356332433735478e-12,1.31907655650404e-11,1.8159772214945085e-11,3.1678393958075175e-12,1.8044369908088572e-12
938,1.2837553779115577e-12,2.6661755463434207e-12,5.413656717801199e-12,1.3344466918153371e-11,1.711661222249645e-11,3.641016568872766e-12,1.983557061270432e-12
939,1.2794197678081253e-12,2.6857060346763156e-12,5.358401793294954e-12,1.365515120677439e-11,1.7642317515727715e-11,3.0814654699952314e-12,1.817904960236458e-12
940,1.2790797142702643e-12,2.633168137894102e-12,5.2526299349049005e-12,1.2901386688506598e-11,1.7368375683618166e-11,3.2782383894534196e-12,2.388773344034547e-12
941,1.2847755225876638e-12,2.647263585359613e-12,5.404010019900909e-12,1.3584853700869393e-11,1.7110345288453242e-11,3.5089294925352913e-12,2.220931346192681e-12
942,1.2754217495053335e-12,2.6515906607043577e-12,5.412491215065778e-12,1.3316300784665061e-11,1.7683102688589165e-11,3.4091930382639927e-12,1.818233131761242e-12
943,1.2851501804461018e-12,2.6547310610243128e-12,5.332345079143765e-12,1.321345109002643e-11,1.707516256906969e-11,3.5564148013640125e-12,1.9167440507950285e-12
944,1.276813687829438e-12,2.695995713849046e-12,5.306703458466198e-12,1.328228721061628e-11,1.7294631950692576e-11,3.015270340200074e-12,1.7426012092238898e-12
945,1.2810456679924599e-12,2.6565124470774947e-12,5.4372430313551754e-12,1.3328261894582851e-11,1.769183911964916e-11,3.5922363870685683e-12,2.127681356988036e-12
946,1.279188753004187e-12,2.657614237770382e-12,5.267597183440594e-12,1.3258717113692276e-11,1.7218372901434904e-11,3.372514786403275e-12,2.203195469805801e-12
947,1.2764911536010462e-12,2.6321033378014677e-12,5.341901787453404e-12,1.3405667265854789e-11,1.7691378514297956e-11,3.353978142806719e-12,1.8499748105671406e-12
948,1.2816848946945827e-12,2.648501760528744e-12,5.375938251708703e-12,1.3442488356937465e-11,1.675638969430696e-11,3.160512760860805e-12,1.7681880468100212e-12
949,1.2735999105318733e-12,2.6686272567243085e-12,5.314631695308017e-12,1.318123064540358e-11,1.7743861870022446e-11,3.3323328243175003e-12,1.9615867917356875e-12
950,1.2805842263549453e-12,2.6646664979451915e-12,5.416227580003571e-12,1.3095742745152145e-11,1.6983146320292e-11,3.845187949249157e-12,1.6101322257688084e-12
951,1.2750469498287867e-12,2.6778698500455467e-12,5.3119064742312165e-12,1.3267628885491437e-11,1.7322971466321694e-11,3.186470930562184e-12,2.5772689578950566e-12
952,1.2793210269676442e-12,2.5932314760932415e-12,5.3261188044427916e-12,1.3473985195905305e-11,1.7543668884496454e-11,3.2759998831920645e-12,2.0898893307685796e-12
953,1.2754049274295153e-12,2.6597604290794583e-12,5.3377272983629895e-12,1.2890552582458954e-11,1.73749511154902e-11,3.370036978354419e-12,1.7424699487448236e-12
954,1.2774160690126892e-12,2.658718187582366e-12,5.3411350297989024e-12,1.3586200416288397e-11,1.7450425550830813e-11,3.5470937835932964e-12,1.970969389212318e-12
955,1.2730140557875949e-12,2.651437782450042e-12,5.3439784694263726e-12,1.3333255925747782e-11,1.7439091615397355e-11,3.2226115152660465e-12,2.034233610251179e-12
956,1.2804181386932145e-12,2.693202634704583e-12,5.298675376128607e-12,1.3269170091624845e-11,1.7194998988105745e-11,3.2331381021467766e-12,1.918686086268704e-12
957,1.2744486939735182e-12,2.6277842395135555e-12,5.41341022797689e-12,1.3192641821324416e-11,1.740561311518134e-11,3.4377127780505402e-12,2.4608721101149206e-12
958,1.2740315853065152e-12,2.6261729465762538e-12,5.240680446002086e-12,1.2921113727541163e-11,1.6970845083451722e-11,3.6277854093265652e-12,1.957791308592348e-12
959,1.2748181340099628e-12,2.6371010449146943e-12,5.376759655652818e-12,1.3618557014660836e-11,1.723441875423502e-11,3.379985466071126e-12,1.6235002014020754e-12
960,1.2730808211756215e-12,2.640042072102478e-12,5.31607654794791e-12,1.3432954594437056e-11,1.713969978280441e-11,3.1274014979731808e-12,1.8702674591531574e-12
961,1.2766500768984105e-12,2.674753216964359e-12,5.29509813373831e-12,1.2935434785892868e-11,1.7744531759307548e-11,3.3939898873310606e-12,1.9731188171814716e-12
962,1.2731354768818458e-12,2.658777374813547e-12,5.347080872629264e-12,1.3332737793767244e-11,1.7263978866341585e-11,3.373075777942115e-12,2.164187324489569e-12
963,1.2743428414336978e-12,2.6330628525916325e-12,5.382832938373468e-12,1.351523526171022e-11,1.723417395223002e-11,3.2725049723782733e-12,1.8696372180088816e-12
964,1.2735462347938918e-12,2.6234549406392875e-12,5.322197340971986e-12,1.3079377512449777e-11,1.772166186842269e-11,3.168487029797464e-12,2.007832925338464e-12
965,1.2723187859439387e-12,2.6645733893215294e-12,5.28281540777506e-12,1.2948282597295021e-11,1.7170835824136263e-11,3.472770958171425e-12,1.6305293518314414e-12
966,1.272827571637901e-12,2.6366883950942826e-12,5.3381485919414144e-12,1.3383627572627702e-11,1.7354982629620298e-11,3.605566556206156e-12,1.861529316925562e-12
967,1.2726859258993075e-12,2.6795322356036473e-12,5.3780475111152095e-12,1.3294244554219655e-11,1.672398500179748e-11,3.1963941340701564e-12,2.296364064435958e-12
968,1.2737614898546553e-12,2.6367253740407144e-12,5.246930735786104e-12,1.3319004181839966e-11,1.7676210093749623e-11,3.5694205239160273e-12,2.284859154570236e-12
969,1.2722740927544909e-12,2.6271633599584967e-12,5.333070757134917e-12,1.2875320837875478e-11,1.7187340436696017e-11,3.2948128074808314e-12,1.7077200703024671e-12
970,1.2707182246789572e-12,2.6210752871357833e-12,5.342963811475742e-12,1.3410180538270467e-11,1.7403416695022668e-11,3.41680990314289e-12,2.1552812661914397e-12
971,1.2752390468639935e-12,2.649522367643885e-12,5.320175065278132e-12,1.3311203737114687e-11,1.7201085974678566e-11,3.169908111933916e-12,1.7365039681778897e-12
972,1.2694171297746016e-12,2.6434187148817835e-12,5.337289582834008e-12,1.321930519403806e-11,1.7300705159237784e-11,3.13959093455245e-12,2.003974861788124e-12
973,1.271742365985753e-12,2.6560725082863422e-12,5.285896755496498e-12,1.3218716781147016e-11,1.7492417397196012e-11,3.514219988608659e-12,2.440242370627421e-12
974,1.2679043946676919e-12,2.6487630192403594e-12,5.282996663453703e-12,1.3188877840964847e-11,1.734828163291106e-11,3.126928413098887e-12,1.8927271533157132e-12
975,1.2754671030755994e-12,2.603489417279071e-12,5.3642415222838844e-12,1.330175533391747e-11,1.6495465608880644e-11,3.6214336192839177e-12,1.7298520495361198e-12
976,1.2679327470506819e-12,2.6594434246596368e-12,5.34421312776227e-12,1.3374970932950027e-11,1.773095604888181e-11,3.274833753309672e-12,1.8970947202805124e-12
977,1.2700457668191783e-12,2.6274153494299226e-12,5.2885387081833374e-12,1.3052847001508931e-11,1.688354328567156e-11,3.5755443989250744e-12,1.7734021342802303e-12
978,1.2704064097132655e-12,2.6670988753865684e-12,5.349425421613815e-12,1.3084380398520914e-11,1.786678120606763e-11,3.191261638610268e-12,2.128018365931234e-12
979,1.2693916978619846e-12,2.655840970966428e-12,5.2927389671403525e-12,1.346646276495185e-11,1.6924475589456872e-11,3.1242991130973482e-12,2.2178330845904175e-12
980,1.271345796644186e-12,2.6016662998779998e-12,5.318602437904302e-12,1.2923873087211796e-11,1.75343019334539e-11,3.5962390810546276e-12,1.6385002368580651e-12
981,1.2694621242896788e-12,2.6256982934909544e-12,5.296039272578686e-12,1.3222276369026624e-11,1.7258283614512575e-11,3.2954967427101085e-12,1.976492969746247e-12
982,1.2695169906453019e-12,2.645110993433454e-12,5.307500527552108e-12,1.3484063262426023e-11,1.7113612617208227e-11,3.2701064434954887e-12,1.7706891789869703e-12
983,1.2765450294160756e-12,2.6417098614557733e-12,5.31532971540632e-12,1.2851155751017323e-11,1.742626823742359e-11,3.283423474858051e-12,2.1507737300519396e-12
984,1.2703740731396873e-12,2.6848080470281903e-12,5.3355059076981634e-12,1.3348718392698612e-11,1.687704000490244e-11,3.653708962964275e-12,2.3071089910355227e-12
985,1.2702331739804924e-12,2.6252293315287045e-12,5.3430468154455e-12,1.3452293121944546e-11,1.685005284870568e-11,3.3471322400763225e-12,2.051452282371709e-12
986,1.2706487405846162e-12,2.618757902109982e-12,5.278970327973232e-12,1.2939441944084615e-11,1.7972325891200183e-11,3.1586199947082188e-12,1.70017843806089e-12
987,1.2745551047973904e-12,2.651098354967045e-12,5.261199371086954e-12,1.3215520410219377e-11,1.70391125885456e-11,3.261457025383257e-12,2.0102731327460665e-12
988,1.2795688921994761e-12,2.6121215825430387e-12,5.348280011068921e-12,1.3523843731979057e-11,1.7755612595932885e-11,3.5581172156263693e-12,1.8824493154363223e-12
989,1.2854142470679956e-12,2.6609580482754497e-12,5.28666812296764e-12,1.3003915864862973e-11,1.661259045358442e-11,3.3811215933296997e-12,2.221430086314663e-12
990,1.2748836454614698e-12,2.6414712814077283e-12,5.352962263655099e-12,1.3427383438345716e-11,1.770676259449017e-11,3.0179948742500034e-12,2.023472392982872e-12
991,1.331559819807884e-12,2.629856898595643e-12,5.329957685516763e-12,1.2853579886718379e-11,1.717824811247043e-11,3.4398074377051184e-12,1.8733170894508714e-12
992,1.2835657642569255e-12,2.6200815861699436e-12,5.364408842498516e-12,1.3263143938913499e-11,1.7381608029973555e-11,3.6174531991430893e-12,1.7073468664162874e-12
993,1.27191749402799e-12,2.628240708602187e-12,5.192560774381011e-12,1.338667757289455e-11,1.6835063718597502e-11,3.551191983417765e-12,1.693614345709766e-12
994,1.261350821394317e-12,2.666194722632154e-12,5.377172900257426e-12,1.299319093122872e-11,1.728764847089479e-11,2.757235602271872e-12,2.3157229392666177e-12
995,1.2674966449707593e-12,2.6132919433726237e-12,5.260741185783619e-12,1.3160585148895192e-11,1.735545785913492e-11,3.3878970615634636e-12,2.0336125782408106e-12
996,1.26460527362743e-12,2.6659214977234043e-12,5.333355824926702e-12,1.3261000673220403e-11,1.7717604997194463e-11,3.617713934140632e-12,1.8585102359953093e-12
997,1.2647573237945537e-12,2.593504150653221e-12,5.3355490770264815e-12,1.3353359747607023e-11,1.6729041694701552e-11,3.1946647649188845e-12,1.9520738435574254e-12
998,1.2677767508160838e-12,2.6351915658868424e-12,5.327352238282698e-12,1.2863278582590356e-11,1.7520968348894085e-11,3.2182403061657288e-12,1.8334597770051052e-12
999,1.2693541995088208e-12,2.6196972776722464e-12,5.2343256503368825e-12,1.3338019423078405e-11,1.6763269427228665e-11,3.1743998109605977e-12,1.846185806418794e-12
1000,6.30388497378669e-13,1.3213964335626219e-12,2.6854426220206475e-12,6.685957557896219e-12,8.833399164365836e-12,2.0645643387008125e-12,1.3500067324671433e-12
